Device_ID,Device_Type,Purchase_Date,Manufacturer,Model,Country,Maintenance_Report,Age,Maintenance_Cost,Downtime,Maintenance_Frequency,Failure_Event_Count,Maintenance_Class
MD11925,Defibrillator,2015-04-10,HealthCorp,Model-100,India,Routine check completed.,1.5969685709094257,3656.164301239646,0.311252914350093,2,2,0
MD11926,ECG Machine,2015-04-11,CardioSync,Model-450,Germany,Routine check completed.,4.991135227226669,4783.452349403327,5.668275949959333,2,2,0
MD11927,Defibrillator,2015-04-12,CardioSync,Model-450,USA,Battery wear detected.,4.925406108792831,4956.924179402506,2.9850405534486644,2,1,1
MD11928,Ventilator,2015-04-13,MediTech,Model-600,India,Voltage spike observed.,8.49593496700803,15044.995883246393,38.69518377847723,5,5,3
MD11929,MRI Scanner,2015-04-14,MediTech,Model-900,USA,Battery wear detected.,7.512647940002035,7931.771323766241,13.669544937510846,5,5,2
MD11930,Ventilator,2015-04-15,MediTech,Model-450,Germany,Component replaced after overheating.,7.8888093475681025,4977.430993940315,7.48399559079167,2,3,1
MD11931,Defibrillator,2015-04-16,CardioSync,Model-900,Germany,Battery wear detected.,2.671376661528296,8058.314551787341,10.135970385310053,4,3,1
MD11932,Ventilator,2015-04-17,MediTech,Model-600,Germany,Battery wear detected.,11.114681002614862,12166.019261146195,20.92386179727018,5,6,3
MD11933,MRI Scanner,2015-04-18,CardioSync,Model-450,UK,Voltage spike observed.,14.050312941477992,8280.150901765974,28.977642087276458,4,7,3
MD11934,Ventilator,2015-04-19,BioSystems,Model-100,USA,Voltage spike observed.,8.698745105661153,10280.087712313512,39.92842754811116,4,6,3
MD11935,Ventilator,2015-04-20,BioSystems,Model-450,USA,Component replaced after overheating.,4.8053946294330645,5738.302906122824,27.10818430051061,3,3,2
MD11936,ECG Machine,2015-04-21,HealthCorp,Model-100,UK,Routine check completed.,2.3764918790080296,3906.432975939101,3.291896390570344,3,2,1
MD11937,MRI Scanner,2015-04-22,BioSystems,Model-900,USA,Routine check completed.,3.269215476542492,5216.344956704947,9.110931164300853,3,3,1
MD11938,ECG Machine,2015-04-23,MediTech,Model-900,Japan,Battery wear detected.,6.789531008124204,7019.47876217556,25.06698341049947,5,3,2
MD11939,ECG Machine,2015-04-24,MediTech,Model-100,India,Component replaced after overheating.,3.5663740236202277,7370.675894456643,21.190360541129916,3,3,2
MD11940,ECG Machine,2015-04-25,CardioSync,Model-900,USA,Routine check completed.,3.706787010786688,3208.9122196410167,11.920808434169928,3,1,0
MD11941,MRI Scanner,2015-04-26,HealthCorp,Model-100,India,Voltage spike observed.,4.349357481667347,3450.034940756277,7.590448996601226,3,1,0
MD11942,Defibrillator,2015-04-27,BioSystems,Model-450,India,Voltage spike observed.,8.529003832263637,13273.277771156372,21.055653581429485,4,9,3
MD11943,ECG Machine,2015-04-28,HealthCorp,Model-900,USA,Component replaced after overheating.,5.189290812860813,5252.709740155889,7.984544434814519,3,3,1
MD11944,MRI Scanner,2015-04-29,BioSystems,Model-900,Germany,Routine check completed.,3.1586815255316982,2404.001896992964,1.2325871850967758,3,0,0
MD11945,ECG Machine,2015-04-30,CardioSync,Model-900,Japan,Voltage spike observed.,9.485530574296863,8602.963279529036,34.80619142619274,5,7,3
MD11946,Defibrillator,2015-05-01,CardioSync,Model-900,UK,Voltage spike observed.,5.678835014360154,7049.7715235246,29.08040930511474,5,3,2
MD11947,Ventilator,2015-05-02,HealthCorp,Model-100,UK,Operational lag reported.,8.716419625669277,9783.535746797052,14.168980383527543,4,5,2
MD11948,ECG Machine,2015-05-03,BioSystems,Model-450,India,Voltage spike observed.,9.20369090558908,9207.972886467312,9.757379867026993,4,5,2
MD11949,ECG Machine,2015-05-04,MediTech,Model-600,Germany,Battery wear detected.,5.412159994733953,4731.84359252751,12.652879778771918,3,1,1
MD11950,MRI Scanner,2015-05-05,BioSystems,Model-450,India,Component replaced after overheating.,8.632383895204699,10002.449723938633,29.99566770089076,6,9,3
MD11951,Defibrillator,2015-05-06,MediTech,Model-100,Japan,Battery wear detected.,6.465141609127602,7791.886674221168,19.76345572019141,4,5,2
MD11952,MRI Scanner,2015-05-07,BioSystems,Model-100,Japan,Routine check completed.,4.351691325487851,2737.081115738966,10.52101913257824,4,2,1
MD11953,ECG Machine,2015-05-08,MediTech,Model-600,India,Voltage spike observed.,3.121161247678195,2334.200187833544,1.4419008842525205,1,1,0
MD11954,Ventilator,2015-05-09,BioSystems,Model-100,USA,Voltage spike observed.,6.855021359152093,5158.661267378429,6.048721693140491,3,3,1
MD11955,ECG Machine,2015-05-10,CardioSync,Model-600,India,Component replaced after overheating.,9.707404026314649,8574.18098998642,16.028991300847473,5,6,3
MD11956,Defibrillator,2015-05-11,CardioSync,Model-100,India,Component replaced after overheating.,1.7407816176211914,4246.13903588844,7.546417884968418,3,1,0
MD11957,Defibrillator,2015-05-12,CardioSync,Model-100,UK,Operational lag reported.,8.887711614740844,9981.91664642444,16.249491099449948,4,3,2
MD11958,Defibrillator,2015-05-13,HealthCorp,Model-600,UK,Operational lag reported.,4.057123600469705,6909.64672135664,15.79070764158081,4,3,1
MD11959,Defibrillator,2015-05-14,MediTech,Model-100,UK,Component replaced after overheating.,7.084167290703552,9128.768852036892,41.84243552173727,4,7,3
MD11960,MRI Scanner,2015-05-15,HealthCorp,Model-450,UK,Battery wear detected.,0.0,2536.112146135554,3.814123446007753,2,1,0
MD11961,Ventilator,2015-05-16,CardioSync,Model-100,India,Routine check completed.,2.1802005385364485,2674.661627413433,14.59409454221978,2,2,1
MD11962,ECG Machine,2015-05-17,HealthCorp,Model-600,Germany,Operational lag reported.,10.349554721435418,8097.110999496862,10.957259695449682,5,7,3
MD11963,Defibrillator,2015-05-18,BioSystems,Model-450,Germany,Operational lag reported.,2.3773408754725724,4686.952743378867,7.611793140774228,4,2,1
MD11964,Defibrillator,2015-05-19,BioSystems,Model-100,UK,Battery wear detected.,5.245607407455781,6528.307289780796,14.874427574999768,4,3,2
MD11965,Defibrillator,2015-05-20,CardioSync,Model-900,UK,Component replaced after overheating.,13.846771661885278,10393.552540534,32.561959377263044,5,8,3
MD11966,MRI Scanner,2015-05-21,HealthCorp,Model-100,Germany,Component replaced after overheating.,5.701563050139232,10689.522532753292,21.088320570102745,5,5,2
MD11967,MRI Scanner,2015-05-22,BioSystems,Model-600,USA,Battery wear detected.,0.8928996469390902,3479.139024165535,9.277041423332308,3,2,0
MD11968,MRI Scanner,2015-05-23,MediTech,Model-100,Germany,Routine check completed.,11.497232769994737,8451.707928791458,22.24175973674152,5,3,2
MD11969,Defibrillator,2015-05-24,MediTech,Model-100,USA,Component replaced after overheating.,7.743969801814228,5327.508882257512,8.7705484638413,4,3,1
MD11970,MRI Scanner,2015-05-25,MediTech,Model-450,Japan,Operational lag reported.,8.268402555430132,6134.272367882553,35.072790522171374,5,5,3
MD11971,ECG Machine,2015-05-26,CardioSync,Model-900,Japan,Routine check completed.,0.0,2116.450007333583,9.259382644660398,2,1,0
MD11972,ECG Machine,2015-05-27,CardioSync,Model-900,UK,Battery wear detected.,5.009660735259798,2927.41766545606,7.0170773068610135,4,2,1
MD11973,Defibrillator,2015-05-28,HealthCorp,Model-450,UK,Operational lag reported.,12.496665747623169,8569.702549951728,37.42616198598127,4,5,3
MD11974,Defibrillator,2015-05-29,BioSystems,Model-450,Germany,Battery wear detected.,6.179301832169947,3665.639379283485,7.017591151432657,4,2,1
MD11975,MRI Scanner,2015-05-30,MediTech,Model-100,Germany,Component replaced after overheating.,9.19021360498391,7738.960904406239,24.99409660510376,3,3,2
MD11976,Defibrillator,2015-05-31,MediTech,Model-600,UK,Battery wear detected.,3.6986456290507856,2442.616415565058,5.177181427985323,2,1,0
MD11977,ECG Machine,2015-06-01,HealthCorp,Model-100,India,Voltage spike observed.,8.075283796922074,7554.973420930388,23.15377400677908,3,5,2
MD11978,MRI Scanner,2015-06-02,HealthCorp,Model-900,India,Component replaced after overheating.,10.561290588123564,10766.623599883917,51.49925878004935,5,5,3
MD11979,Ventilator,2015-06-03,HealthCorp,Model-450,Germany,Component replaced after overheating.,9.436680791563475,9357.581277663148,45.482704664369216,4,8,3
MD11980,MRI Scanner,2015-06-04,CardioSync,Model-100,Japan,Voltage spike observed.,3.4665553174652293,4990.08606647106,8.71170093894121,2,3,1
MD11981,Ventilator,2015-06-05,HealthCorp,Model-600,USA,Routine check completed.,9.202685755310752,10454.63589466772,46.875999090465655,5,5,3
MD11982,ECG Machine,2015-06-06,MediTech,Model-100,USA,Battery wear detected.,8.666665224319779,7242.737953407646,8.049260606877276,3,3,2
MD11983,MRI Scanner,2015-06-07,MediTech,Model-450,India,Routine check completed.,7.62045212898955,3686.3922543654207,10.125615587055313,3,1,1
MD11984,Ventilator,2015-06-08,BioSystems,Model-100,Japan,Battery wear detected.,10.066171981740016,8383.317293148579,15.789794927056276,4,5,2
MD11985,Ventilator,2015-06-09,BioSystems,Model-600,India,Voltage spike observed.,3.849712154764639,3523.183253270849,2.2880354214603806,2,0,0
MD11986,Ventilator,2015-06-10,CardioSync,Model-450,UK,Component replaced after overheating.,10.590365562015569,8216.93707973757,28.50174957172265,3,5,2
MD11987,Ventilator,2015-06-11,BioSystems,Model-450,UK,Routine check completed.,9.264001844952704,10413.748488107683,38.45566297751558,6,5,3
MD11988,Ventilator,2015-06-12,MediTech,Model-900,Japan,Battery wear detected.,10.624351268961568,9676.228650552974,32.32279626249635,5,7,3
MD11989,Defibrillator,2015-06-13,MediTech,Model-900,USA,Operational lag reported.,2.625389711875284,4016.679579089493,6.839587124106782,4,3,1
MD11990,Defibrillator,2015-06-14,MediTech,Model-100,Germany,Battery wear detected.,11.196791228899976,10839.598611146825,30.187329176605346,4,5,3
MD11991,Ventilator,2015-06-15,BioSystems,Model-450,India,Battery wear detected.,5.491164580971565,6958.807582610977,11.981112975603494,2,2,1
MD11992,Ventilator,2015-06-16,MediTech,Model-100,Germany,Operational lag reported.,4.112591147399294,3724.233547600562,9.502348741851002,1,0,0
MD11993,ECG Machine,2015-06-17,HealthCorp,Model-900,UK,Voltage spike observed.,5.441894740041846,8574.33640546912,13.395988925346266,3,3,2
MD11994,ECG Machine,2015-06-18,HealthCorp,Model-100,USA,Routine check completed.,9.697295863306312,11485.473228161552,41.59665065326759,4,5,3
MD11995,Defibrillator,2015-06-19,BioSystems,Model-600,Germany,Component replaced after overheating.,1.7948796451058366,4082.9575282693545,5.090783301852504,3,1,0
MD11996,MRI Scanner,2015-06-20,HealthCorp,Model-900,Germany,Battery wear detected.,3.2840393226021063,3901.82872439237,4.441969879242825,2,1,0
MD11997,Ventilator,2015-06-21,CardioSync,Model-100,India,Operational lag reported.,3.538034992833682,5789.27312263708,10.350499303223042,2,2,1
MD11998,MRI Scanner,2015-06-22,CardioSync,Model-600,UK,Component replaced after overheating.,6.175983318104779,4934.884440482156,5.885701001885076,2,2,1
MD11999,Ventilator,2015-06-23,HealthCorp,Model-450,Germany,Voltage spike observed.,3.767014130198416,3445.8086339181727,14.32394795921524,4,2,1
MD12000,ECG Machine,2015-06-24,CardioSync,Model-450,Japan,Routine check completed.,11.580087042741203,8492.116655766536,23.17678052770102,5,4,2
MD12001,ECG Machine,2015-06-25,HealthCorp,Model-900,UK,Routine check completed.,1.4998703670963491,2966.688176079699,4.211300700363081,2,0,0
MD12002,Defibrillator,2015-06-26,CardioSync,Model-100,UK,Voltage spike observed.,1.3926777523237446,4421.2056438093405,4.94981568291016,3,2,0
MD12003,Ventilator,2015-06-27,HealthCorp,Model-600,Japan,Battery wear detected.,2.743114217773996,4281.248479294822,10.29636160606979,4,1,1
MD12004,ECG Machine,2015-06-28,BioSystems,Model-900,Japan,Battery wear detected.,3.354613988934619,3200.240300608285,7.106371164748596,4,1,1
MD12005,ECG Machine,2015-06-29,MediTech,Model-900,Germany,Battery wear detected.,4.561605024513373,10251.505952222082,20.47568776691728,3,4,2
MD12006,Defibrillator,2015-06-30,HealthCorp,Model-600,USA,Component replaced after overheating.,5.679420607923753,4304.694361777262,10.55801213140288,2,1,0
MD12007,MRI Scanner,2015-07-01,BioSystems,Model-450,India,Component replaced after overheating.,3.704632314278325,5609.846422389739,7.140183974465779,2,1,1
MD12008,Defibrillator,2015-07-02,CardioSync,Model-450,USA,Component replaced after overheating.,11.32432947624843,6637.371286863759,20.816338615351587,5,5,2
MD12009,Ventilator,2015-07-03,HealthCorp,Model-100,USA,Battery wear detected.,2.1851751626775178,3296.2863306604486,8.176015713753676,3,1,0
MD12010,Ventilator,2015-07-04,HealthCorp,Model-600,USA,Routine check completed.,8.017290320220187,10003.189752679378,36.57941997901415,4,6,3
MD12011,Defibrillator,2015-07-05,CardioSync,Model-600,Germany,Voltage spike observed.,4.45144086022722,5118.234696774605,16.50194919557775,5,4,2
MD12012,MRI Scanner,2015-07-06,MediTech,Model-900,UK,Battery wear detected.,9.699863702713712,11182.605470039252,30.355552232756946,4,8,3
MD12013,ECG Machine,2015-07-07,BioSystems,Model-100,Japan,Component replaced after overheating.,1.977933141684021,4016.896742089155,6.8946929075932335,3,3,1
MD12014,Ventilator,2015-07-08,HealthCorp,Model-900,India,Operational lag reported.,8.774397975523478,3689.6698523647215,14.38246528681416,2,1,1
MD12015,Defibrillator,2015-07-09,HealthCorp,Model-600,Germany,Voltage spike observed.,11.455462164181172,7804.385948102183,18.44591221096225,3,4,2
MD12016,MRI Scanner,2015-07-10,BioSystems,Model-450,India,Component replaced after overheating.,10.630360959228655,6010.553432123678,20.720477318001823,4,3,2
MD12017,ECG Machine,2015-07-11,MediTech,Model-600,India,Operational lag reported.,5.022445527346583,6183.21888359132,12.967559947854138,2,3,1
MD12018,Ventilator,2015-07-12,CardioSync,Model-100,Japan,Voltage spike observed.,3.8896219167769903,3689.839666778414,3.2959108888515454,1,0,0
MD12019,ECG Machine,2015-07-13,MediTech,Model-100,USA,Voltage spike observed.,10.35722433457977,11265.92892559697,27.28794710267336,4,4,2
MD12020,Ventilator,2015-07-14,MediTech,Model-600,USA,Operational lag reported.,8.332558487060988,3798.945748746358,7.4214049275433585,3,2,1
MD12021,MRI Scanner,2015-07-15,BioSystems,Model-100,UK,Operational lag reported.,0.0,4211.182910486881,3.770117007901887,2,0,0
MD12022,Defibrillator,2015-07-16,BioSystems,Model-600,USA,Routine check completed.,11.16178362892629,10493.905172111668,41.57314202581653,4,9,3
MD12023,Defibrillator,2015-07-17,CardioSync,Model-450,Germany,Routine check completed.,12.864158507575375,8799.24878051079,38.38722730723216,4,8,3
MD12024,ECG Machine,2015-07-18,MediTech,Model-100,USA,Operational lag reported.,7.723919820699065,3391.173174605312,15.485715167114224,3,2,1
MD12025,Ventilator,2015-07-19,BioSystems,Model-450,UK,Routine check completed.,8.414448995928105,6287.868844188808,22.74275830449133,5,3,2
MD12026,Defibrillator,2015-07-20,MediTech,Model-100,UK,Component replaced after overheating.,10.346644934833291,7719.910476051979,15.558837285788613,4,3,2
MD12027,Defibrillator,2015-07-21,BioSystems,Model-450,Japan,Routine check completed.,8.341241957089844,6609.925687079911,29.321736805226895,5,3,2
MD12028,ECG Machine,2015-07-22,CardioSync,Model-450,Germany,Routine check completed.,2.0315807643674706,4104.999092886206,5.029698197933883,2,0,0
MD12029,Defibrillator,2015-07-23,CardioSync,Model-100,India,Routine check completed.,7.036629808611768,4172.3886611940525,7.755647896387836,2,1,0
MD12030,ECG Machine,2015-07-24,BioSystems,Model-100,India,Component replaced after overheating.,10.542109528977887,6642.695311769577,29.957229477125644,3,5,2
MD12031,Ventilator,2015-07-25,HealthCorp,Model-100,UK,Operational lag reported.,8.69984984099643,7399.588129756676,25.599812771689525,4,3,2
MD12032,ECG Machine,2015-07-26,CardioSync,Model-450,Japan,Battery wear detected.,4.4888513813342,2519.8704317453926,5.5922317067569445,2,2,0
MD12033,Defibrillator,2015-07-27,CardioSync,Model-100,USA,Voltage spike observed.,13.048914248984872,9167.580830479656,33.242025990475334,4,7,3
MD12034,ECG Machine,2015-07-28,HealthCorp,Model-600,UK,Battery wear detected.,4.734176923381455,4665.905338291128,6.730453515260552,3,3,1
MD12035,Defibrillator,2015-07-29,BioSystems,Model-600,Germany,Component replaced after overheating.,8.598692324169075,8728.329068591072,38.06416717321304,6,6,3
MD12036,ECG Machine,2015-07-30,CardioSync,Model-100,UK,Battery wear detected.,8.548405015192069,6583.722783066572,11.53210125371118,5,3,2
MD12037,MRI Scanner,2015-07-31,MediTech,Model-100,USA,Routine check completed.,6.573831530991909,4442.496577009237,13.32839146980952,3,2,1
MD12038,ECG Machine,2015-08-01,BioSystems,Model-600,UK,Routine check completed.,9.229195238911563,3185.4680446919538,9.52106927128768,3,3,1
MD12039,MRI Scanner,2015-08-02,CardioSync,Model-100,USA,Routine check completed.,0.0,3983.755466676159,9.415458439628576,3,2,0
MD12040,Defibrillator,2015-08-03,MediTech,Model-100,USA,Operational lag reported.,13.345576665292086,3712.969822389683,15.7489614060615,3,4,2
MD12041,Defibrillator,2015-08-04,MediTech,Model-600,India,Operational lag reported.,2.1771425937853235,3681.6990894454298,5.559965059186362,3,2,0
MD12042,Ventilator,2015-08-05,HealthCorp,Model-100,Germany,Battery wear detected.,7.43617083978487,6855.237354168207,29.3245085406652,5,4,2
MD12043,Defibrillator,2015-08-06,HealthCorp,Model-900,UK,Voltage spike observed.,7.994685139171674,5098.651426307542,18.83079765262601,4,5,2
MD12044,ECG Machine,2015-08-07,CardioSync,Model-450,UK,Operational lag reported.,7.239164651107136,7716.079672749199,13.951610354660993,5,5,2
MD12045,MRI Scanner,2015-08-08,HealthCorp,Model-900,UK,Voltage spike observed.,4.8913496959024245,3323.5819320519377,9.707986184960095,1,0,0
